239.66,496.85,900,0.78266,0.40196
236.24,524.71,903.13,0.80966,0.41546
230.54,516.43,1024.3,0.78684,0.38551
226.95,515.51,1025.2,0.79652,0.38551
226.95,506,1037.6,0.8,0.40017
205.96,575.07,1038.4,0.82684,0.40001
237,506,1036.8,0.8,0.40416
292.06,510,903.22,0.79814,0.41164
296.11,500.46,904.11,0.7981,0.4062
227.05,565.17,1035,0.74839,0.42317
237.06,565.44,1028.7,0.79607,0.38604
237.1,515.51,1050.1,0.79652,0.36558
230.54,566.09,1024.1,0.7131,0.42317
255.82,506,1053,0.8,0.4
